customer_id,first_name,last_name,email,join_date,region,segment
3694,Kristen,Coleman,user3694@example.com,2023-07-09,West,Consumer
3695,Kevin,Stevens,user3695@example.com,2021-01-23,West,Consumer
3696,Joseph,Douglas,user3696@example.com,2021-09-17,East,Small Business
3697,Nicholas,Jordan,user3697@example.com,2024-11-15,East,Consumer
3698,Tammy,Hoffman,user3698@example.com,2022-10-03,West,Consumer
3699,Justin,Warner,user3699@example.com,2024-12-22,North,Consumer
3700,John,Smith,user3700@example.com,2025-03-04,North,Consumer
3701,Jessica,Bean,user3701@example.com,2025-02-03,North,Consumer
3702,Jennifer,Chavez,user3702@example.com,2025-07-07,South,Consumer
3703,Theresa,Sanders,user3703@example.com,2025-10-12,South,Consumer
3704,Sergio,Woods,user3704@example.com,2022-11-03,East,Small Business
3705,Dawn,Cook,user3705@example.com,2021-10-16,West,Consumer
3706,Cody,Jackson,user3706@example.com,2021-07-29,South,Small Business
3707,Brittney,Miller,user3707@example.com,2025-01-11,North,Consumer
3708,Christina,Wells,user3708@example.com,2024-04-17,North,Consumer
3709,Kathleen,Brown,user3709@example.com,2025-09-07,North,Consumer
3710,Johnathan,Collins,user3710@example.com,2025-01-22,West,Consumer
3711,Mary,Johnson,user3711@example.com,2023-09-27,East,Consumer
3712,Carol,Savage,user3712@example.com,2025-09-03,North,Consumer
3713,Hannah,Fischer,user3713@example.com,2023-02-23,East,Consumer
3714,Amy,Edwards,user3714@example.com,2025-01-08,East,Consumer
3715,Marc,Fletcher,user3715@example.com,2022-11-14,East,Small Business
3716,Angela,Singh,user3716@example.com,2025-03-29,South,Consumer
3717,Samantha,Simmons,user3717@example.com,2021-07-23,North,Consumer
3718,Nicholas,Sherman,user3718@example.com,2021-07-10,East,Small Business
3719,April,Martinez,user3719@example.com,2022-03-30,North,Small Business
3720,Samuel,Stanton,user3720@example.com,2022-07-18,South,Consumer
3721,Nicole,Simpson,user3721@example.com,2021-03-13,North,Consumer
3722,Tony,Curry,user3722@example.com,2025-04-29,South,Consumer
3723,Robert,Smith,user3723@example.com,2025-07-08,South,Consumer
3724,Ryan,Phillips,user3724@example.com,2021-11-12,East,Consumer
3725,Alexandra,Gilbert,user3725@example.com,2023-03-04,West,Small Business
3726,Anne,Martin,user3726@example.com,2024-01-10,North,Consumer
3727,Alexandra,Harris,user3727@example.com,2023-05-02,South,Small Business
3728,April,King,user3728@example.com,2024-01-09,South,Consumer
3729,Jason,Rivera,user3729@example.com,2024-10-20,East,Consumer
3730,Frank,Espinoza,user3730@example.com,2022-01-06,West,Enterprise
3731,Alejandro,Butler,user3731@example.com,2024-11-23,South,Small Business
3732,Thomas,Holder,user3732@example.com,2022-02-22,South,Small Business
3733,Larry,Lopez,user3733@example.com,2020-11-29,East,Small Business
3734,Amanda,Rivera,user3734@example.com,2021-08-30,East,Consumer
3735,Colleen,Wheeler,user3735@example.com,2021-05-20,East,Small Business
3736,Michael,Hansen,user3736@example.com,2021-06-07,West,Consumer
3737,Michael,Smith,user3737@example.com,2022-10-15,North,Small Business
3738,Joshua,Hoover,user3738@example.com,2022-07-03,North,Consumer
3739,Breanna,Torres,user3739@example.com,2024-06-28,West,Small Business
3740,Sarah,Hoffman,user3740@example.com,2024-04-17,East,Consumer
3741,Chris,Hernandez,user3741@example.com,2022-08-03,West,Consumer
3742,Joshua,Baker,user3742@example.com,2022-09-15,East,Consumer
3743,David,Boyd,user3743@example.com,2021-09-25,West,Consumer
3744,Mark,Ingram,user3744@example.com,2024-02-14,West,Consumer
3745,Tammy,Mclaughlin,user3745@example.com,2023-03-23,West,Consumer
3746,Jason,Smith,user3746@example.com,2024-11-21,North,Consumer
3747,Veronica,Davis,user3747@example.com,2022-11-02,South,Consumer
3748,Douglas,Alvarez,user3748@example.com,2022-02-10,South,Consumer
3749,Marcus,Huang,user3749@example.com,2020-11-12,East,Consumer
3750,Derrick,Aguirre,user3750@example.com,2021-04-23,West,Consumer
3751,Elizabeth,Murphy,user3751@example.com,2024-06-25,East,Consumer
3752,Kathleen,Allen,user3752@example.com,2025-02-13,North,Consumer
3753,Nicholas,Cruz,user3753@example.com,2024-03-17,North,Consumer
3754,Michael,Roberson,user3754@example.com,2024-11-25,East,Consumer
3755,Alyssa,Ware,user3755@example.com,2023-07-24,North,Consumer
3756,Stephanie,Dougherty,user3756@example.com,2022-09-07,East,Consumer
3757,Jennifer,Larsen,user3757@example.com,2023-03-24,West,Consumer
3758,Scott,Neal,user3758@example.com,2025-08-19,East,Small Business
3759,Gina,Grant,user3759@example.com,2022-12-30,East,Consumer
3760,Denise,Thompson,user3760@example.com,2024-07-26,North,Consumer
3761,Melissa,Townsend,user3761@example.com,2023-12-23,South,Consumer
3762,Jessica,Lewis,user3762@example.com,2023-10-22,North,Consumer
3763,Nancy,Knapp,user3763@example.com,2025-08-17,North,Consumer
3764,Patrick,White,user3764@example.com,2022-06-28,North,Small Business
3765,James,Ward,user3765@example.com,2020-12-15,South,Consumer
3766,Adam,Collins,user3766@example.com,2022-07-10,North,Consumer
3767,Rhonda,Moon,user3767@example.com,2021-08-31,South,Consumer
3768,Sandra,Lawson,user3768@example.com,2025-02-21,East,Consumer
3769,Deborah,May,user3769@example.com,2021-02-24,East,Consumer
3770,Bradley,Dominguez,user3770@example.com,2024-04-02,South,Enterprise
3771,Joshua,Brown,user3771@example.com,2023-01-07,East,Consumer
3772,Madeline,Roy,user3772@example.com,2025-09-24,East,Consumer
3773,Wendy,Chen,user3773@example.com,2024-11-13,East,Small Business
3774,Glenn,Brady,user3774@example.com,2025-01-13,West,Small Business
3775,Lindsey,Johnson,user3775@example.com,2025-07-04,North,Consumer
3776,Chloe,Reeves,user3776@example.com,2021-02-09,South,Small Business
3777,Monica,Anderson,user3777@example.com,2022-05-15,South,Consumer
3778,Mary,Wilson,user3778@example.com,2024-06-07,South,Consumer
3779,Dana,Brown,user3779@example.com,2024-08-20,West,Consumer
3780,Michaela,Ramirez,user3780@example.com,2021-09-10,West,Consumer
3781,Diana,Mclaughlin,user3781@example.com,2022-07-08,North,Consumer
3782,Mary,Charles,user3782@example.com,2023-09-11,South,Consumer
3783,Rachael,Jackson,user3783@example.com,2023-07-23,West,Consumer
3784,Jennifer,Diaz,user3784@example.com,2025-11-09,West,Small Business
3785,Shelia,Powell,user3785@example.com,2020-12-26,North,Consumer
3786,Calvin,Bryan,user3786@example.com,2021-05-22,South,Consumer
3787,Dylan,Adams,user3787@example.com,2025-02-17,North,Consumer
3788,Scott,Hill,user3788@example.com,2022-05-02,East,Consumer
3789,Haley,Ortiz,user3789@example.com,2022-07-22,West,Consumer
3790,Larry,Castro,user3790@example.com,2020-11-22,West,Small Business
3791,Matthew,Carroll,user3791@example.com,2021-11-12,East,Consumer
3792,Ashlee,Ford,user3792@example.com,2021-08-06,North,Consumer
3793,Samantha,White,user3793@example.com,2021-11-08,North,Small Business
3794,Jacob,Garza,user3794@example.com,2021-08-07,South,Enterprise
3795,Katie,Kramer,user3795@example.com,2021-01-13,East,Consumer
3796,Dana,Stevens,user3796@example.com,2022-09-18,West,Enterprise
3797,Kyle,Becker,user3797@example.com,2022-12-18,South,Small Business
3798,Julie,Rojas,user3798@example.com,2022-06-28,North,Consumer
3799,Brian,Mccarthy,user3799@example.com,2023-07-04,South,Consumer
3800,Joshua,Cunningham,user3800@example.com,2022-05-19,East,Consumer
3801,Jeremy,Lopez,user3801@example.com,2024-05-21,West,Consumer
3802,Gregory,Phillips,user3802@example.com,2022-07-23,East,Consumer
3803,Joseph,Burns,user3803@example.com,2024-08-08,North,Consumer
3804,Michael,Barton,user3804@example.com,2025-10-14,South,Consumer
3805,Shannon,Welch,user3805@example.com,2025-04-25,West,Consumer
3806,Benjamin,Davenport,user3806@example.com,2022-04-25,South,Consumer
3807,Eric,Carroll,user3807@example.com,2024-02-23,West,Consumer
3808,Michael,Cochran,user3808@example.com,2024-07-21,South,Consumer
3809,Jared,Lyons,user3809@example.com,2023-04-27,North,Consumer
3810,Andrea,Paul,user3810@example.com,2025-02-24,East,Consumer
3811,Christopher,Ayala,user3811@example.com,2023-02-25,South,Consumer
3812,Jeffery,Green,user3812@example.com,2023-01-23,West,Consumer
3813,Zachary,Welch,user3813@example.com,2021-11-05,North,Consumer
3814,Donald,Willis,user3814@example.com,2024-11-27,West,Consumer
3815,Anne,Barrett,user3815@example.com,2024-01-12,North,Consumer
3816,Marcus,Garcia,user3816@example.com,2021-02-25,South,Consumer
3817,Misty,Smith,user3817@example.com,2023-12-02,South,Consumer
3818,Thomas,Rogers,user3818@example.com,2024-06-13,West,Consumer
3819,Jacob,Howard,user3819@example.com,2021-09-19,East,Consumer
3820,Steven,Lopez,user3820@example.com,2022-04-01,West,Consumer
3821,Scott,Jensen,user3821@example.com,2021-01-18,North,Enterprise
3822,Heather,Simon,user3822@example.com,2025-10-06,West,Consumer
3823,Mary,King,user3823@example.com,2024-11-22,West,Consumer
3824,Carolyn,Olson,user3824@example.com,2024-01-15,South,Consumer
3825,Kevin,Arellano,user3825@example.com,2024-04-11,West,Consumer
3826,Kathryn,Santana,user3826@example.com,2022-11-09,North,Consumer
3827,Daniel,Simmons,user3827@example.com,2025-03-06,East,Consumer
3828,Stephanie,Morales,user3828@example.com,2023-02-26,West,Consumer
3829,Frank,Jackson,user3829@example.com,2021-02-08,East,Consumer
3830,Olivia,Sanford,user3830@example.com,2023-06-03,South,Consumer
3831,James,Compton,user3831@example.com,2025-04-28,South,Small Business
3832,David,Cook,user3832@example.com,2022-01-19,West,Consumer
3833,Tara,Parker,user3833@example.com,2021-04-28,South,Consumer
3834,Laurie,Ellis,user3834@example.com,2022-01-25,North,Consumer
3835,Steven,Hopkins,user3835@example.com,2022-04-09,North,Consumer
3836,Nicole,Turner,user3836@example.com,2022-07-27,South,Consumer
3837,Jack,Hodge,user3837@example.com,2021-07-19,East,Consumer
3838,Christopher,Sanchez,user3838@example.com,2024-07-30,North,Consumer
3839,Megan,Brooks,user3839@example.com,2025-08-03,South,Small Business
3840,Erik,Garcia,user3840@example.com,2024-12-04,West,Enterprise
3841,Gloria,Hale,user3841@example.com,2025-07-17,North,Enterprise
3842,Elizabeth,Guerra,user3842@example.com,2024-11-18,North,Small Business
3843,Kathryn,Davis,user3843@example.com,2022-12-06,East,Consumer
3844,Lucas,Mcconnell,user3844@example.com,2021-12-16,South,Consumer
3845,Kerri,Villanueva,user3845@example.com,2024-04-07,North,Consumer
3846,Candice,Ferguson,user3846@example.com,2024-06-23,North,Consumer
3847,Tracy,Yang,user3847@example.com,2023-10-25,West,Consumer
3848,Anthony,Blackwell,user3848@example.com,2025-11-07,West,Small Business
3849,Katrina,Wood,user3849@example.com,2022-05-19,West,Consumer
3850,Walter,Smith,user3850@example.com,2023-10-03,East,Consumer
3851,Robin,Brewer,user3851@example.com,2024-04-02,South,Consumer
3852,Vincent,Williams,user3852@example.com,2022-01-14,West,Consumer
3853,Ryan,Morgan,user3853@example.com,2023-06-08,North,Consumer
3854,Ronald,Mitchell,user3854@example.com,2022-05-24,South,Consumer
3855,Emma,Castillo,user3855@example.com,2024-02-26,West,Consumer
3856,Susan,Fisher,user3856@example.com,2023-01-31,East,Small Business
3857,Raymond,Holmes,user3857@example.com,2022-04-04,South,Small Business
3858,Steven,Miller,user3858@example.com,2021-10-08,North,Consumer
3859,Diana,Sullivan,user3859@example.com,2021-09-23,North,Consumer
3860,Eugene,Anderson,user3860@example.com,2020-12-19,West,Consumer
3861,Patrick,Gibson,user3861@example.com,2025-03-06,North,Consumer
3862,Desiree,Santiago,user3862@example.com,2024-12-31,South,Consumer
3863,Kelsey,Turner,user3863@example.com,2024-06-16,South,Consumer
3864,Judy,Wilson,user3864@example.com,2023-01-24,North,Small Business
3865,Wayne,Norman,user3865@example.com,2024-09-10,South,Consumer
3866,Megan,Bonilla,user3866@example.com,2023-09-19,North,Small Business
3867,Kristen,Pollard,user3867@example.com,2021-10-24,North,Consumer
3868,Katherine,Berg,user3868@example.com,2025-05-21,East,Consumer
3869,Edward,Rogers,user3869@example.com,2021-07-18,North,Consumer
3870,James,Hess,user3870@example.com,2023-01-22,West,Small Business
3871,Ryan,Marshall,user3871@example.com,2024-09-25,South,Consumer
3872,David,Burns,user3872@example.com,2021-03-15,South,Consumer
3873,Brendan,Greene,user3873@example.com,2023-12-27,North,Consumer
3874,Johnny,Rogers,user3874@example.com,2024-01-03,North,Consumer
3875,Katie,Johnson,user3875@example.com,2023-05-21,South,Consumer
3876,Guy,Kelly,user3876@example.com,2023-02-20,North,Consumer
3877,Sean,Evans,user3877@example.com,2021-01-05,North,Small Business
3878,Caitlin,Howard,user3878@example.com,2021-03-02,South,Consumer
3879,Amanda,Foster,user3879@example.com,2021-03-05,North,Consumer
3880,Christopher,Davis,user3880@example.com,2022-05-10,North,Small Business
3881,Cynthia,Jordan,user3881@example.com,2022-02-04,East,Consumer
3882,Michael,Ellis,user3882@example.com,2023-03-15,South,Consumer
3883,Samantha,Berger,user3883@example.com,2022-12-10,West,Small Business
3884,Ashley,Williams,user3884@example.com,2025-04-26,North,Consumer
3885,Nathan,Thomas,user3885@example.com,2023-08-23,North,Consumer
3886,Patrick,Baird,user3886@example.com,2021-09-22,South,Consumer
3887,Matthew,Walsh,user3887@example.com,2021-07-14,East,Consumer
3888,Roberto,Johnson,user3888@example.com,2023-06-08,South,Consumer
3889,Jennifer,Newton,user3889@example.com,2023-01-19,North,Consumer
3890,Mary,Hamilton,user3890@example.com,2021-07-16,East,Consumer
3891,Laura,Duncan,user3891@example.com,2021-11-08,East,Consumer
3892,Christina,Ryan,user3892@example.com,2023-06-12,South,Consumer
3893,Heather,Williams,user3893@example.com,2022-12-09,West,Enterprise
3894,Thomas,Hodges,user3894@example.com,2025-09-28,North,Consumer
3895,Joshua,Barker,user3895@example.com,2024-07-31,South,Consumer
3896,Joshua,Powers,user3896@example.com,2022-06-11,North,Consumer
3897,Renee,Gregory,user3897@example.com,2024-04-03,West,Consumer
3898,Adam,Clark,user3898@example.com,2023-03-09,South,Consumer
3899,Diane,Hill,user3899@example.com,2024-05-22,East,Enterprise
3900,Carol,Daugherty,user3900@example.com,2024-10-18,West,Consumer
3901,Colton,Walker,user3901@example.com,2023-07-28,North,Consumer
3902,Jeffrey,Carr,user3902@example.com,2023-08-17,West,Consumer
3903,Brianna,Walters,user3903@example.com,2024-10-13,South,Consumer
3904,Amber,Alvarez,user3904@example.com,2023-08-30,North,Consumer
3905,Alexander,Peterson,user3905@example.com,2025-08-10,North,Consumer
3906,Lynn,Hernandez,user3906@example.com,2023-10-24,West,Small Business
3907,Jason,Wolfe,user3907@example.com,2025-02-09,North,Consumer
3908,Jonathan,Johnson,user3908@example.com,2024-03-07,East,Consumer
3909,Tammy,Welch,user3909@example.com,2025-09-22,South,Consumer
3910,Traci,Miller,user3910@example.com,2025-08-21,South,Consumer
3911,Mike,Carter,user3911@example.com,2025-05-15,South,Small Business
3912,Shannon,Mcdonald,user3912@example.com,2023-07-19,West,Consumer
3913,Colleen,Jackson,user3913@example.com,2022-03-11,East,Consumer
3914,Annette,Perry,user3914@example.com,2023-11-09,East,Consumer
3915,Karen,Campbell,user3915@example.com,2021-01-23,North,Consumer
3916,Veronica,Brooks,user3916@example.com,2025-01-14,West,Consumer
3917,David,Lawson,user3917@example.com,2025-06-09,East,Small Business
3918,Collin,Robinson,user3918@example.com,2021-11-30,South,Small Business
3919,Ashley,White,user3919@example.com,2021-10-21,East,Consumer
3920,Katie,Joyce,user3920@example.com,2022-03-21,South,Consumer
3921,Andrea,Bell,user3921@example.com,2024-04-11,South,Small Business
3922,Robert,Greene,user3922@example.com,2022-09-19,South,Consumer
3923,Kaylee,Mccoy,user3923@example.com,2023-08-01,West,Consumer
3924,Wayne,Patel,user3924@example.com,2023-07-27,South,Consumer
3925,Michele,Simpson,user3925@example.com,2022-10-12,North,Consumer
3926,Justin,Middleton,user3926@example.com,2024-10-23,West,Consumer
3927,Sandra,Thompson,user3927@example.com,2022-03-14,South,Consumer
3928,Aaron,Gallegos,user3928@example.com,2023-04-27,South,Small Business
3929,Diana,Vega,user3929@example.com,2024-10-23,South,Consumer
3930,Patrick,Delgado,user3930@example.com,2021-09-13,South,Consumer
3931,Robert,Fields,user3931@example.com,2024-06-03,North,Consumer
3932,Dillon,Harvey,user3932@example.com,2022-10-09,West,Consumer
3933,Carol,Dennis,user3933@example.com,2021-07-20,South,Consumer
3934,Mark,Wright,user3934@example.com,2021-01-21,South,Consumer
3935,Colleen,Cohen,user3935@example.com,2025-09-15,East,Consumer
3936,Andrew,Guzman,user3936@example.com,2024-01-06,West,Enterprise
3937,Andrea,Boyer,user3937@example.com,2024-03-05,South,Consumer
3938,Stephen,Sharp,user3938@example.com,2022-03-28,West,Consumer
3939,Gregory,Giles,user3939@example.com,2022-11-25,East,Consumer
3940,Marcus,Carter,user3940@example.com,2022-07-25,South,Consumer
3941,Jamie,Murray,user3941@example.com,2021-02-15,West,Consumer
3942,Gabriela,Wallace,user3942@example.com,2022-12-13,West,Small Business
3943,Laura,Kaufman,user3943@example.com,2022-12-03,West,Consumer
3944,Danielle,Lara,user3944@example.com,2025-02-13,West,Consumer
3945,Monica,Stout,user3945@example.com,2023-09-07,North,Small Business
3946,Steven,Rivers,user3946@example.com,2022-12-12,East,Consumer
3947,Kaitlyn,Fleming,user3947@example.com,2020-12-03,South,Consumer
3948,Michelle,Cowan,user3948@example.com,2024-04-27,South,Consumer
3949,Chad,Butler,user3949@example.com,2024-02-22,West,Consumer
3950,Nicole,Medina,user3950@example.com,2023-01-28,East,Consumer
3951,Jennifer,Gonzales,user3951@example.com,2025-05-29,West,Consumer
3952,Kelly,Ross,user3952@example.com,2021-05-16,South,Consumer
3953,Michael,Moran,user3953@example.com,2021-03-15,South,Consumer
3954,Crystal,Alexander,user3954@example.com,2025-03-20,South,Consumer
3955,Dale,Boone,user3955@example.com,2021-12-02,East,Consumer
3956,Karen,Rodriguez,user3956@example.com,2025-10-18,West,Small Business
3957,Michael,Douglas,user3957@example.com,2022-04-20,East,Consumer
3958,Robin,Pope,user3958@example.com,2022-01-27,East,Consumer
3959,Joseph,Rivera,user3959@example.com,2022-08-26,North,Consumer
